ID,type,name,enter_datetime,exit_datetime,distance,time,speed,type_point,order_trip,total_load,barge_ids,order_distance,order_time,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
s10,Customer Station,Wat Kai Tia Pier,1/15/25 16:26,1/16/25 11:42,83,,6.059782609,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b30,1/15/25 16:30,1/15/25 23:38,0,,,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b29,1/15/25 23:45,1/16/25 5:42,0,,,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b41,1/16/25 5:45,1/16/25 11:42,0,,,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
Start,Start,River Start,1/13/25 4:45,1/13/25 4:45,0,0,0,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/13/25 5:45,1/13/25 6:45,152.6564286,15.26564286,10,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/13/25 20:18,1/15/25 11:42,83,,6.125,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
o1,Loader-Customer,ld1 - b4,1/14/25 15:30,1/14/25 22:38,0,,,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
o1,Loader-Customer,ld1 - b6,1/14/25 22:30,1/15/25 5:38,0,,,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
o1,Loader-Customer,ld1 - b5,1/15/25 5:45,1/15/25 11:42,0,,,main_point,1,10000,"b4,b5,b6",,,,,tbr2,o1,River
Start,Start,River Start,1/16/25 2:45,1/16/25 2:45,0,0,0,main_point,2,3500,b42,,,,,tbr2,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/16/25 3:15,1/16/25 3:45,155.6564286,15.56564286,10,main_point,2,3500,b42,,,,,tbr2,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/16/25 13:23,1/17/25 15:38,83,,8.614130435,main_point,2,3500,b42,,,,,tbr2,o1,River
o1,Loader-Customer,ld1 - b42,1/17/25 8:30,1/17/25 15:38,0,,,main_point,2,3500,b42,,,,,tbr2,o1,River
